"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"16/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"16/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"16/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"16/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"16/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"16/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","","","0.00",""
"16/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"16/06/2009","SG-SSB","0.68","0.49","0.51","0.51","0.00","0.49","0","","0.48","0.00",""
"16/06/2009","SIC","0.50","0.25","0.26","0.26","0.00","0.25","0","","0.25","1,300.00",""
"16/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"16/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"16/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"16/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","","0.00",""
"16/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.10","0.00",""
"16/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","3.50","","0.00",""
"16/06/2009","UTF","0.33","0.20","0.20","0.20","0.00","0.21","0","","0.21","51,000.00",""
"15/06/2009","AADS","0.35","0.30","0.31","0.31","0.00","0.31","0","","","0.00",""
"15/06/2009","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"15/06/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"15/06/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"15/06/2009","ALW","0.61","0.50","0.50","0.50","0.00","0.50","0","","0.50","0.00",""
"15/06/2009","AYRTN","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"15/06/2009","BOPP","1.00","0.67","0.68","0.68","0.00","0.67","0","","0.67","0.00",""
"15/06/2009","CAL","0.60","0.26","0.26","0.26","0.00","0.27","0","0.26","0.27","0.00",""
"15/06/2009","CFAO","0.04","0.03","0.04","0.04","0.00","0.03","0","0.03","","0.00",""
"15/06/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"15/06/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"15/06/2009","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"15/06/2009","EBG","2.88","1.97","2.00","2.00","0.00","2.05","0.05","","2.10","0.00",""
"15/06/2009","EIC","3.14","2.63","2.66","2.66","0.00","2.63","0","","2.63","0.00",""
"15/06/2009","ETI","0.45","0.22","0.25","0.25","0.00","0.22","0","","0.21","0.00",""
"15/06/2009","FML","4.50","2.50","2.76","2.76","0.00","2.80","0.04","","","5,800.00",""
"15/06/2009","GCB","1.10","0.48","0.49","0.49","0.00","0.50","0","0.50","0.51","28,500.00",""
"15/06/2009","GGBL","2.00","1.77","1.78","1.78","0.00","1.77","0","","1.51","0.00",""
"15/06/2009","GOIL","0.32","0.24","0.28","0.28","0.00","0.24","0","","0.22","4,500.00",""
"15/06/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"15/06/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"15/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"15/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"15/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"15/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"15/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"15/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","","","0.00",""
"15/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"15/06/2009","SG-SSB","0.68","0.49","0.51","0.51","0.00","0.49","0","","0.48","0.00",""
"15/06/2009","SIC","0.50","0.25","0.26","0.26","0.00","0.25","0","","0.25","2,200.00",""
"15/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"15/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"15/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"15/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","7.60","0.00",""
"15/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.10","0.00",""
"15/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","","3.70","1,900.00",""
"15/06/2009","UTF","0.33","0.20","0.20","0.20","0.00","0.21","0.01","","","1,700.00",""
"12/06/2009","AADS","0.35","0.30","0.31","0.31","0.00","0.31","0","","","0.00",""
"12/06/2009","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"12/06/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"12/06/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"12/06/2009","ALW","0.61","0.50","0.50","0.50","0.00","0.50","0","","0.50","0.00",""
"12/06/2009","AYRTN","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"12/06/2009","BOPP","1.00","0.67","0.68","0.68","0.00","0.67","0","","0.67","0.00",""
"12/06/2009","CAL","0.60","0.26","0.26","0.26","0.00","0.27","0","0.25","0.27","0.00",""
"12/06/2009","CFAO","0.04","0.03","0.04","0.04","0.00","0.03","0","","","0.00",""
"12/06/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"12/06/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"12/06/2009","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"12/06/2009","EBG","2.88","1.97","2.00","2.00","0.00","2.05","0.05","2.00","2.05","1,500.00",""
"12/06/2009","EIC","3.14","2.63","2.66","2.66","0.00","2.63","0","","0.26","0.00",""
"12/06/2009","ETI","0.45","0.22","0.25","0.25","0.00","0.22","-0.03","","0.22","800.00",""
"12/06/2009","FML","4.50","2.50","2.75","2.75","0.00","2.76","0.01","2.75","2.76","500.00",""
"12/06/2009","GCB","1.10","0.48","0.49","0.49","0.00","0.50","0","0.48","0.50","2,900.00",""
"12/06/2009","GGBL","2.00","1.77","1.78","1.78","0.00","1.77","0","","1.51","0.00",""
"12/06/2009","GOIL","0.32","0.24","0.28","0.28","0.00","0.24","0","","0.24","0.00",""
"12/06/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"12/06/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"12/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"12/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","","0.00",""
"12/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"12/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"12/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"12/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","","","0.00",""
"12/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"12/06/2009","SG-SSB","0.68","0.49","0.51","0.51","0.00","0.49","0","","0.47","0.00",""
"12/06/2009","SIC","0.50","0.25","0.26","0.26","0.00","0.25","0","","0.25","5,000.00",""
"12/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"12/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"12/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"12/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","7.60","0.00",""
"12/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.11","0.00",""
"12/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","3.33","","0.00",""
"12/06/2009","UTF","0.33","0.20","0.20","0.20","0.00","0.21","0.01","0.21","","5,500.00",""
"11/06/2009","AADS","0.35","0.30","0.31","0.31","0.00","0.31","0","0.31","","0.00",""
"11/06/2009","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"11/06/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"11/06/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"11/06/2009","ALW","0.61","0.50","0.50","0.50","0.00","0.50","0","","0.50","0.00",""
"11/06/2009","AYRTN","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"11/06/2009","BOPP","1.00","0.67","0.68","0.68","0.00","0.67","0","","0.67","0.00",""
"11/06/2009","CAL","0.60","0.26","0.26","0.26","0.00","0.27","0","0.26","0.27","4,300.00",""
"11/06/2009","CFAO","0.04","0.03","0.04","0.04","0.00","0.03","0","","","300.00",""
"11/06/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","0.08","0.00",""
"11/06/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"11/06/2009","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"11/06/2009","EBG","2.88","1.97","1.98","1.98","0.00","2.00","0.02","2.00","","6,000.00",""
"11/06/2009","EIC","3.14","2.63","2.66","2.66","0.00","2.63","0","","0.26","0.00",""
"11/06/2009","ETI","0.45","0.25","0.26","0.26","0.00","0.25","0","","0.25","0.00",""
"11/06/2009","FML","4.50","2.50","2.50","2.50","0.00","2.75","0.25","2.75","","0.00",""
"11/06/2009","GCB","1.10","0.48","0.49","0.49","0.00","0.50","0","0.50","0.51","58,600.00",""
"11/06/2009","GGBL","2.00","1.77","1.78","1.78","0.00","1.77","0","0.50","1.77","0.00",""
"11/06/2009","GOIL","0.32","0.24","0.28","0.28","0.00","0.24","0","","0.24","0.00",""
"11/06/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"11/06/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"11/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"11/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"11/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"11/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"11/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"11/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","","","600.00",""
"11/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"11/06/2009","SG-SSB","0.68","0.49","0.51","0.51","0.00","0.49","0","","0.48","0.00",""
"11/06/2009","SIC","0.50","0.25","0.26","0.26","0.00","0.25","-0.01","","0.26","2,000.00",""
"11/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"11/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"11/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","1.33","0.00",""
"11/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","7.60","0.00",""
"11/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.11","0.00",""
"11/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","3.33","","600.00",""
"11/06/2009","UTF","0.33","0.20","0.20","0.20","0.00","0.20","0","","0.21","24,000.00",""
"10/06/2009","AADS","0.35","0.30","0.31","0.31","0.00","0.31","0","","","0.00",""
"10/06/2009","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"10/06/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"10/06/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"10/06/2009","ALW","0.61","0.50","0.50","0.50","0.00","0.50","0","","0.50","0.00",""
"10/06/2009","AYRTN","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"10/06/2009","BOPP","1.00","0.67","0.68","0.68","0.00","0.67","0","","0.67","0.00",""
"10/06/2009","CAL","0.60","0.26","0.26","0.26","0.00","0.27","0","0.26","0.27","36,200.00",""
"10/06/2009","CFAO","0.04","0.03","0.04","0.04","0.00","0.03","0","","","0.00",""
"10/06/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"10/06/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"10/06/2009","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"10/06/2009","EBG","2.88","1.97","1.97","1.97","0.00","1.98","0","1.98","2.20","2,200.00",""
"10/06/2009","EIC","3.14","2.63","2.66","2.66","0.00","2.63","-0.03","","2.63","400.00",""
"10/06/2009","ETI","0.45","0.25","0.26","0.26","0.00","0.25","0","","0.25","0.00",""
"10/06/2009","FML","4.50","2.50","2.50","2.50","0.00","2.75","0.25","2.75","","0.00",""
"10/06/2009","GCB","1.10","0.48","0.49","0.49","0.00","0.50","0","0.49","0.50","8,000.00",""
"10/06/2009","GGBL","2.00","1.77","1.78","1.78","0.00","1.77","0","0.00","1.77","0.00",""
"10/06/2009","GOIL","0.32","0.24","0.28","0.28","0.00","0.24","0","","0.24","0.00",""
"10/06/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"10/06/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"10/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"10/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"10/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"10/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"10/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"10/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","29.00","","0.00",""
"10/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"10/06/2009","SG-SSB","0.68","0.49","0.51","0.51","0.00","0.49","0","","0.50","0.00",""
"10/06/2009","SIC","0.50","0.26","0.27","0.27","0.00","0.26","-0.01","0.24","0.26","7,000.00",""
"10/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"10/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"10/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"10/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","7.60","0.00",""
"10/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.11","0.00",""
"10/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","3.33","4.00","300.00",""
"10/06/2009","UTF","0.33","0.20","0.20","0.20","0.00","0.20","0","0.20","","0.00",""
"09/06/2009","AADS","0.35","0.30","0.31","0.31","0.00","0.31","0","0.32","","0.00",""
"09/06/2009","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","","0.00",""
"09/06/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"09/06/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"09/06/2009","ALW","0.61","0.50","0.50","0.50","0.00","0.50","0","","0.50","0.00",""
"09/06/2009","AYRTN","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"09/06/2009","BOPP","1.00","0.67","0.68","0.68","0.00","0.67","0","","0.67","0.00",""
"09/06/2009","CAL","0.60","0.26","0.26","0.26","0.00","0.27","0.01","0.25","0.27","7,900.00",""
"09/06/2009","CFAO","0.04","0.03","0.04","0.04","0.00","0.03","0","0.03","","100.00",""
"09/06/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"09/06/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"09/06/2009","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"09/06/2009","EBG","2.88","1.97","1.97","1.97","0.00","1.98","0","1.98","","0.00",""
"09/06/2009","EIC","3.14","2.66","2.66","2.66","0.00","2.66","0","","2.63","0.00",""
"09/06/2009","ETI","0.45","0.25","0.26","0.26","0.00","0.25","-0.01","","0.26","2,700.00",""
"09/06/2009","FML","4.50","2.50","2.50","2.50","0.00","2.75","0.25","2.75","","100.00",""
"09/06/2009","GCB","1.10","0.48","0.49","0.49","0.00","0.50","0.01","0.49","0.50","13,800.00",""
"09/06/2009","GGBL","2.00","1.77","1.78","1.78","0.00","1.77","0","","1.77","0.00",""
"09/06/2009","GOIL","0.32","0.24","0.24","0.24","0.00","0.24","0","","0.24","0.00",""
"09/06/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"09/06/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"09/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"09/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"09/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"09/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"09/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"09/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","29.00","","200.00",""
"09/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"09/06/2009","SG-SSB","0.68","0.49","0.51","0.51","0.00","0.49","-0.02","0.45","0.49","1,000.00",""
"09/06/2009","SIC","0.50","0.27","0.29","0.29","0.00","0.27","-0.02","0.26","0.28","23,400.00",""
"09/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"09/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"09/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"09/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","7.60","0.00",""
"09/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.11","0.00",""
"09/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","","","4,700.00",""
"09/06/2009","UTF","0.33","0.20","0.20","0.20","0.00","0.20","0","0.20","","0.00",""
"08/06/2009","AADS","0.35","0.30","0.31","0.31","0.00","0.31","0","0.31","","0.00",""
"08/06/2009","ABL","0.12","0.12","0.12","0.12","0.00","0.12","0","","0.12","0.00",""
"08/06/2009","ACI","0.10","0.10","0.10","0.10","0.00","0.10","0","","","0.00",""
"08/06/2009","AGA","30.00","30.00","30.00","30.00","0.00","30.00","0","","","0.00",""
"08/06/2009","ALW","0.61","0.50","0.50","0.50","0.00","0.50","0","","0.50","0.00",""
"08/06/2009","AYRTN","0.16","0.16","0.16","0.16","0.00","0.16","0","","0.16","0.00",""
"08/06/2009","BOPP","1.00","0.67","0.68","0.68","0.00","0.67","0","","0.67","300.00",""
"08/06/2009","CAL","0.60","0.26","0.26","0.26","0.00","0.26","0","","0.26","0.00",""
"08/06/2009","CFAO","0.04","0.03","0.04","0.04","0.00","0.03","0","0.03","","30,000.00",""
"08/06/2009","CLYD","0.08","0.08","0.08","0.08","0.00","0.08","0","","","0.00",""
"08/06/2009","CMLT","0.16","0.16","0.16","0.16","0.00","0.16","0","","","0.00",""
"08/06/2009","CPC","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"08/06/2009","EBG","2.88","1.97","1.97","1.97","0.00","1.98","0","","","5,100.00",""
"08/06/2009","EIC","3.14","2.66","2.66","2.66","0.00","2.66","0","","2.64","0.00",""
"08/06/2009","ETI","0.45","0.26","0.27","0.27","0.00","0.26","-0.01","","0.26","600.00",""
"08/06/2009","FML","4.50","2.50","2.50","2.50","0.00","2.75","0.25","2.75","","91,600.00",""
"08/06/2009","GCB","1.10","0.48","0.50","0.50","0.00","0.49","-0.01","0.49","","1,300.00",""
"08/06/2009","GGBL","2.00","1.77","1.78","1.78","0.00","1.77","0","","1.77","0.00",""
"08/06/2009","GOIL","0.32","0.24","0.28","0.28","0.00","0.24","0","","0.24","8,000.00",""
"08/06/2009","GSR","3.10","3.10","3.10","3.10","0.00","3.10","0","","","0.00",""
"08/06/2009","GWEB","0.05","0.05","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"08/06/2009","HFC","0.62","0.62","0.62","0.62","0.00","0.62","0","","0.62","0.00",""
"08/06/2009","MLC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"08/06/2009","PBC","0.21","0.21","0.21","0.21","0.00","0.21","0","","0.21","0.00",""
"08/06/2009","PKL","0.07","0.07","0.07","0.07","0.00","0.07","0","","","0.00",""
"08/06/2009","PZC","1.20","1.10","1.10","1.10","0.00","1.10","0","","1.10","0.00",""
"08/06/2009","SCB","38.00","29.00","32.29","32.29","0.00","29.00","0","29.00","","10,500.00",""
"08/06/2009","SCB PREF","0.52","0.52","0.52","0.52","0.00","0.52","0","","","0.00",""
"08/06/2009","SG-SSB","0.68","0.51","0.51","0.51","0.00","0.51","0","","0.50","100.00",""
"08/06/2009","SIC","0.50","0.28","0.31","0.31","0.00","0.29","0","0.28","0.29","0.00",""
"08/06/2009","SPL","0.05","0.04","0.05","0.05","0.00","0.05","0","","0.05","0.00",""
"08/06/2009","SWL","0.03","0.03","0.03","0.03","0.00","0.03","0","","","0.00",""
"08/06/2009","TBL","1.33","1.33","1.33","1.33","0.00","1.33","0","","","0.00",""
"08/06/2009","TOTAL","7.60","7.60","7.60","7.60","0.00","7.60","0","","7.60","0.00",""
"08/06/2009","TRANSOL","0.11","0.11","0.11","0.11","0.00","0.11","0","","0.11","0.00",""
"08/06/2009","UNIL","4.00","3.50","3.50","3.50","0.00","3.50","0","","","2,100.00",""
